mfl_id,name,merge_name,position,team,gsis_id,pfr_id,fantasypros_id,pff_id,sleeper_id,sportradar_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,rotowire_id,rotoworld_id,ktc_id,cfbref_id,stats_id,stats_global_id,fantasy_data_id,swish_id,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,alt_name,twitter_username,height,weight,college,db_season
9226,Xavier Omon,xavier omon,RB,FA,00-0026319,OmonXa00,NA,NA,NA,NA,NA,11413,NA,5494,582146,5675,4923,NA,NA,8956,399747,NA,NA,1985-02-15,38.2,2008,6,13,179,NA,NA,71,227,Northwest Missouri State,2023
9227,Kareem Moore,kareem moore,S,FA,00-0026320,MoorKa99,NA,NA,NA,0311bc4d-14ed-42b5-841a-bea675728021,kareemmoore/4479,11414,NA,NA,1615592,5857,4924,NA,NA,8957,225299,NA,NA,1984-08-13,38.7,2008,6,14,180,NA,KMO41AMN,71,215,Nicholls State,2023
9228,Nick Hayden,nick hayden,DE,FA,NA,HaydNi99,NA,NA,438,d94137f2-99a9-4be0-ac1d-319b075d7e2c,nickhayden/1336,11415,8958,NA,1615575,5862,4925,NA,nick-hayden-1,8958,263984,9157,NA,1986-02-04,37.2,2008,6,15,181,NA,NickHaydenWI,75,295,Wisconsin,2023
9229,Kevin Robinson,kevin robinson,WR,FA,NA,RobiKe00,NA,NA,NA,NA,NA,NA,NA,NA,419683,5790,4926,NA,kevin-robinson-1,8959,0,NA,NA,1984-12-19,38.3,2008,6,16,182,NA,NA,72,199,Utah State,2023
9230,Spencer Larsen,spencer larsen,RB,FA,00-0026323,LarsSp99,NA,NA,NA,15526f97-f4e1-4fec-875f-836314da871a,spencerlarsen/272,11417,NA,NA,556832,5745,4927,NA,spencer-larsen-1,8960,218867,NA,NA,1984-03-04,39.1,2008,6,17,183,NA,NA,74,245,Arizona,2023
9232,Chris Harrington,chris harrington,LB,CIN,NA,HarrCh97,NA,NA,NA,NA,NA,11419,NA,NA,516594,NA,4929,NA,chris-harrington-1,8962,215224,NA,NA,1985-01-19,38.2,2008,6,19,185,NA,NA,77,260,Texas A&M,2023
9234,Mike Humpal,mike humpal,LB,FA,NA,HumpMi99,NA,NA,NA,NA,NA,NA,NA,NA,413286,NA,4931,NA,mike-humpal-1,8965,0,NA,NA,1985-02-17,38.2,2008,6,22,188,NA,NA,75,244,Iowa,2023
9235,Tyler Schmitt,tyler schmitt,TE,FA,NA,SchmTy99,NA,NA,NA,NA,NA,NA,NA,NA,1615602,NA,4988,NA,tyler-schmitt-1,8966,0,NA,NA,1986-03-25,37.1,2008,6,23,189,NA,NA,74,234,San Diego State,2023
9237,Paul Hubbard,paul hubbard,WR,FA,NA,HubbPa00,NA,NA,NA,NA,NA,11425,NA,NA,502421,5700,4933,NA,paul-hubbard-1,8968,246867,NA,NA,1985-06-12,37.8,2008,6,25,191,NA,NA,74,225,Wisconsin,2023
9238,DeJuan Tribble,dejuan tribble,CB,SDC,NA,TribDe99,NA,NA,NA,NA,NA,NA,NA,NA,422524,NA,4934,NA,dejuan-tribble-1,8969,0,NA,NA,1985-04-13,38,2008,6,26,192,NA,NA,69,190,Boston College,2023
9239,Jaymar Johnson,jaymar johnson,WR,FA,NA,JohnJa01,NA,NA,NA,NA,NA,11427,NA,5480,1615583,5791,4935,NA,NA,8970,272174,NA,NA,1984-07-10,38.8,2008,6,27,193,NA,Jaymarjohnson,72,183,Jackson State,2023
9240,Ryan Mundy,ryan mundy,S,FA,00-0026334,MundRy00,NA,NA,364,ebd852f5-2c94-4db4-aa1d-d13c6beb9ec1,ryanmundy/4393,11428,NA,NA,1615593,6201,4936,NA,ryan-mundy-1,8971,216031,8515,NA,1985-02-11,38.2,2008,6,28,194,NA,RMundy29,73,209,West Virginia,2023
9242,Tom Santi,tom santi,TE,FA,NA,SantTo00,NA,NA,NA,NA,NA,11430,NA,NA,515639,5792,4938,NA,tom-santi-1,8973,267907,NA,NA,1985-11-22,37.4,2008,6,30,196,NA,NA,75,250,Virginia,2023
9243,Bo Ruud,bo ruud,LB,FA,NA,RuudBo99,NA,NA,NA,NA,NA,11431,NA,NA,1615600,5860,4939,NA,bo-ruud-1,8974,0,NA,NA,1984-09-02,38.6,2008,6,31,197,NA,NA,75,235,Nebraska,2023
9244,Robert Henderson,robert henderson,DE,FA,NA,HendRo99,NA,NA,NA,NA,NA,11433,NA,NA,1615577,5814,4940,NA,robert-henderson-1,8976,227296,NA,NA,1983-11-09,39.4,2008,6,33,199,NA,NA,75,283,Southern Miss,2023
9245,Joe Mays,joe mays,LB,FA,00-0026340,MaysJo99,NA,NA,706,e63b17c0-4383-48a0-9b4f-7de8bc6571d4,joemays/4277,11434,8977,5500,1615589,6233,4943,NA,NA,8977,234849,12177,NA,1985-07-06,37.8,2008,6,34,200,NA,NA,71,244,North Dakota State,2023
9248,Andy Studebaker,andy studebaker,LB,IND,00-0026343,StudAn99,NA,NA,197,60c694b9-8dac-4b0e-ad9d-7385e70d87b2,andystudebaker/4401,11437,8980,6020,1615611,6363,4942,NA,NA,8980,399770,5044,NA,1985-09-16,37.6,2008,6,37,203,NA,studie32,75,255,Wheaton,2023
9249,Lex Hilliard,lex hilliard,RB,FA,00-0026344,HillLe00,NA,NA,NA,f7b1117b-4975-4084-bd6f-f5bfe4c3b769,lexhilliard/256,11438,NA,5434,1615580,5793,4944,NA,NA,8981,228630,NA,NA,1984-07-30,38.7,2008,6,38,204,NA,NA,71,235,Montana,2023
9251,Haruki Nakamura,haruki nakamura,S,FA,00-0026346,NakaHa99,NA,NA,NA,456ccae8-a3da-481e-afa8-6006aca0723a,harukinakamura/4295,11440,NA,5489,1615595,6339,4946,NA,haruki-nakamura-1,8983,268724,NA,NA,1986-04-18,37,2008,6,40,206,NA,NA,70,205,Cincinnati,2023
9252,Matt Sherry,matt sherry,TE,CIN,NA,SherMa00,NA,NA,NA,NA,NA,11441,NA,NA,1615606,5795,4947,NA,NA,8984,0,NA,NA,1984-12-11,38.3,2008,6,41,207,NA,NA,76,250,Villanova,2023
9253,Ervin Baldwin,ervin baldwin,DE,FA,00-0026348,BaldEr99,NA,NA,NA,NA,NA,11442,NA,NA,1615547,6379,4948,NA,ervin-baldwin-1,8985,336750,NA,NA,1986-08-25,36.6,2008,7,1,208,NA,ervinbaldwin94,74,260,Michigan State,2023
9255,Brian Johnston,brian johnston,DE,MIA,00-0026350,JohnBr98,NA,NA,NA,NA,NA,11444,NA,NA,1278875,5725,4950,NA,NA,8987,268739,NA,NA,1986-12-20,36.3,2008,7,3,210,NA,NA,76,269,Gardner-Webb,2023
9257,Wilrey Fontenot,wilrey fontenot,CB,FA,NA,FontWi99,NA,NA,NA,NA,NA,11446,NA,NA,410733,NA,4952,NA,wilrey-fontenot-1,8989,0,NA,NA,1984-10-14,38.5,2008,7,5,212,NA,NA,70,169,Arizona,2023
9258,Chauncey Washington,chauncey washington,RB,FA,00-0026353,WashCh00,NA,NA,NA,NA,NA,11447,NA,5554,584661,5665,4848,NA,chauncey-washington-1,8990,214322,NA,NA,1985-04-29,38,2008,7,6,213,NA,NA,71,222,Southern Cal,2023
9259,Larry Grant,larry grant,LB,FA,00-0026354,GranLa99,NA,NA,NA,8dab1712-4bdc-4731-b24d-2d2cf29e0a24,larrygrant/2670,11448,NA,5387,1117573,7163,4953,NA,larry-grant-1,8991,228566,NA,NA,1985-02-16,38.2,2008,7,7,214,NA,LarryGrant95,73,251,Ohio State,2023
9260,Justin Harper,justin harper,WR,FA,NA,HarpJu01,NA,NA,NA,NA,NA,11449,NA,NA,502830,5698,4954,NA,justin-harper-2,8992,246651,NA,NA,1985-02-24,38.1,2008,7,8,215,NA,NA,75,226,Virginia Tech,2023
9261,Landon Cohen,landon cohen,DT,FA,00-0026356,CoheLa99,NA,NA,NA,d74d883f-bdd1-4317-9e30-5e6585fe7fdb,NA,11450,NA,NA,1615560,7149,4955,NA,landon-cohen-1,8993,268522,NA,NA,1986-08-03,36.7,2008,7,9,216,NA,NA,73,300,Ohio,2023
9262,Brett Swain,brett swain,WR,SFO,00-0026357,SwaiBr00,NA,NA,NA,cf4d0cc5-f167-40c7-b3ae-2ac5460fd12c,NA,11451,NA,NA,1615613,5796,4956,NA,brett-swain-1,8994,227171,NA,NA,1985-06-21,37.8,2008,7,10,217,NA,Brett_Swain16,72,200,San Diego State,2023
9263,Caleb Campbell,caleb campbell,LB,DET,NA,CampCa00,NA,NA,NA,NA,NA,11452,NA,NA,1749485,7224,4957,NA,caleb-campbell-1,8995,281219,NA,NA,1984-09-14,38.6,2008,7,11,218,NA,caleb_campbell,74,237,Army,2023
9265,Josh Barrett,josh barrett,S,FA,00-0026360,BarrJo99,NA,NA,NA,bd8a2a82-38f0-4a7c-b035-82557399e16a,joshbarrett/1962,11454,NA,NA,432341,5764,4808,NA,josh-barrett-1,8997,213909,NA,NA,1984-11-22,38.4,2008,7,13,220,NA,NA,74,225,Arizona State,2023
9266,Hilee Taylor,hilee taylor,DE,CAR,00-0026361,TaylHi99,NA,NA,NA,NA,NA,11455,NA,NA,1615614,5926,4959,NA,hilee-taylor-1,8998,268920,NA,NA,1986-07-18,36.7,2008,7,14,221,NA,NA,74,250,North Carolina,2023
9268,Alex Brink,alex brink,QB,FA,NA,BrinAl00,NA,NA,NA,NA,NA,NA,NA,NA,1615553,5797,4961,NA,alex-brink-1,9000,0,NA,NA,1985-06-02,37.9,2008,7,16,223,NA,NA,74,212,Washington State,2023
9273,Chris Chamberlain,chris chamberlain,LB,FA,00-0026368,ChamCh99,NA,NA,NA,8f13f95b-9c2c-416f-a1b1-97ef757d54ba,chrischamberlain/4449,11462,NA,NA,1615558,6368,4966,NA,chris-chamberlain-1,9005,252851,NA,NA,1985-09-30,37.5,2008,7,21,228,NA,Chambo57,73,238,Tulsa,2023
9274,Cary Williams,cary williams,CB,FA,00-0026369,WillCa99,NA,NA,501,b3484cb1-c3f6-4f52-b648-6b78ebcb24f1,carywilliams/4471,11463,9006,5557,1615621,5867,4967,NA,NA,9006,230844,10195,NA,1984-12-23,38.3,2008,7,22,229,NA,CaryWilliams26,73,190,Washburn,2023
9276,Alex Hall,alex hall,DE,FA,NA,HallAl99,NA,NA,NA,ee9e831f-32a4-437d-85b4-d0363015f693,alexhall/2507499,11465,NA,NA,1615574,6676,4969,NA,NA,9008,333245,NA,NA,1985-08-17,37.7,2008,7,24,231,NA,NA,77,255,St Augustine,2023
9277,Keith Zinger,keith zinger,TE,FA,NA,ZingKe20,NA,NA,NA,NA,NA,11466,NA,NA,431578,5800,4970,NA,keith-zinger-1,9009,225249,NA,NA,1984-10-09,38.5,2008,7,25,232,NA,NA,77,254,LSU,2023
9280,Brandon Coutu,brandon coutu,PK,FA,NA,CoutBr00,NA,NA,NA,NA,NA,11469,NA,NA,1615564,5801,4972,NA,NA,9012,235480,NA,NA,1984-09-29,38.5,2008,7,28,235,NA,NA,71,194,Georgia,2023
9282,Adrian Arrington,adrian arrington,WR,FA,NA,ArriAd00,NA,NA,NA,b66106e0-0332-012e-1fda-48bcc89728db,adrianarrington/1058,11471,NA,5400,517271,5589,4655,NA,adrian-arrington-1,9014,264842,NA,NA,1985-11-07,37.4,2008,7,30,237,NA,NA,75,192,Michigan,2023
9283,Cory Boyd,cory boyd,RB,FA,NA,BoydCo01,NA,NA,NA,NA,NA,NA,NA,NA,432500,5666,4837,NA,cory-boyd-1,9015,0,NA,NA,1985-08-06,37.7,2008,7,31,238,NA,NA,73,218,South Carolina,2023
9284,Mike Merritt,mike merritt,TE,FA,NA,MerrMi01,NA,NA,NA,NA,NA,NA,NA,NA,1615591,5802,4974,NA,mike-merritt-1,9016,0,NA,NA,1984-09-03,38.6,2008,7,32,239,NA,NA,75,270,Central Florida,2023
9285,Allen Patrick,allen patrick,RB,JAC,NA,PatrAl00,NA,NA,NA,NA,NA,11474,NA,NA,563892,5676,4975,NA,allen-patrick-1,9017,301592,NA,NA,1984-02-15,39.2,2008,7,33,240,NA,NA,73,200,Oklahoma,2023
9287,Rob Jackson,rob jackson,LB,FA,00-0026382,JackRo99,NA,NA,NA,ed29ba77-4c3b-42e2-8d2b-2975a7a726d0,robjackson/4515,11476,NA,5477,1615582,7943,4977,NA,rob-jackson-1,9019,336068,NA,NA,1985-11-03,37.4,2008,7,35,242,NA,RobJax50,76,259,Kansas State,2023
9288,Joey LaRocque,joey larocque,LB,FA,00-0026383,LaRoJo99,NA,NA,NA,NA,NA,NA,NA,NA,1615587,5918,4978,NA,joey-larocque-1,9020,322968,NA,NA,1986-03-15,37.1,2008,7,36,243,NA,NA,74,228,Oregon State,2023
9289,Angelo Craig,angelo craig,DE,FA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1615566,NA,4979,NA,NA,9021,0,NA,NA,1985-09-05,37.6,2008,7,37,244,NA,NA,77,235,Cincinnati,2023
9290,Lionel Dotson,lionel dotson,DE,FA,00-0026385,DotsLi99,NA,NA,NA,NA,NA,11479,NA,NA,409795,6369,4980,NA,lionel-dotson-1,9022,213808,NA,NA,1985-02-11,38.2,2008,7,38,245,NA,NA,76,286,Arizona,2023
9291,Mario Urrutia,mario urrutia,WR,FA,NA,UrruMa00,NA,NA,NA,NA,NA,11480,NA,5551,522784,5707,4588,NA,mario-urrutia-1,9023,284975,NA,NA,1986-01-18,37.2,2008,7,39,246,NA,NA,78,232,Louisville,2023
9293,Marcus Monk,marcus monk,WR,FA,NA,MonkMa00,NA,NA,NA,NA,NA,NA,NA,NA,523503,5693,4983,NA,marcus-monk-1,9025,0,NA,NA,1986-04-26,37,2008,7,41,248,NA,NA,76,222,Arkansas,2023
9294,Chris Horton,chris horton,S,FA,00-0026389,HortCh99,NA,NA,NA,NA,NA,11483,NA,5436,413119,5917,4982,NA,chris-horton-1,9026,214249,NA,NA,1984-12-29,38.3,2008,7,42,249,NA,ThePredator48,73,215,UCLA,2023
9296,Kennard Cox,kennard cox,CB,FA,00-0026391,CoxxKe20,NA,NA,NA,NA,NA,11485,NA,NA,1615565,7132,4985,NA,kennard-cox-1,9028,216340,NA,NA,1985-08-17,37.7,2008,7,44,251,NA,MrNo_Pressure,72,191,Pittsburgh,2023
9297,David Vobora,david vobora,LB,FA,00-0026392,VoboDa99,NA,NA,NA,NA,NA,11486,NA,NA,1615617,6400,4986,NA,david-vobora-1,9029,248048,NA,NA,1986-04-08,37,2008,7,45,252,NA,NA,73,238,Idaho,2023
9299,Dan Carpenter,dan carpenter,PK,FA,00-0026003,NA,9140,NA,45,d944ce13-2c90-4655-890c-5dac028a130c,dancarpenter/2507401,11688,9032,NA,1616704,5882,5007,NA,NA,9032,262373,1269,NA,1985-11-25,37.4,2008,NA,NA,NA,NA,NA,74,228,Montana,2023
9302,Brandon London,brandon london,WR,FA,00-0024681,NA,NA,NA,NA,NA,NA,10799,NA,NA,1226250,5901,4700,NA,NA,8578,232537,NA,NA,1984-10-16,38.5,2008,NA,NA,NA,NA,NA,76,210,Massachusetts,2023
9305,Anthony Alridge,anthony alridge,RB,FA,NA,NA,NA,NA,NA,NA,NA,11493,NA,NA,405499,5673,4997,NA,NA,9031,226873,NA,NA,1983-11-24,39.4,2008,NA,NA,NA,NA,NA,69,175,Houston,2023
9313,Mike Cox,mike cox,RB,FA,00-0026033,NA,9468,NA,NA,ae3aed50-0d7d-4a06-b62d-243eac256715,NA,11747,NA,5624,502611,5889,5015,NA,NA,9051,266913,NA,NA,1985-07-11,37.8,2008,NA,NA,NA,NA,NA,72,252,Georgia Tech,2023
9316,Brian Witherspoon,brian witherspoon,CB,NYG,00-0026444,NA,NA,NA,NA,NA,NA,11909,NA,NA,1619058,5928,5024,NA,NA,9061,276763,NA,NA,1987-06-05,35.9,2008,NA,NA,NA,NA,NA,70,180,Stillman,2023
9317,David Hawthorne,david hawthorne,LB,FA,00-0025999,NA,NA,NA,459,5118a99e-a953-4bc1-a914-faff1db5466c,davidhawthorne/2507399,11544,9065,5840,1616856,6291,5029,NA,NA,9065,230703,9373,NA,1985-05-14,37.9,2008,NA,NA,NA,NA,D_Hawthorne57,72,246,TCU,2023
9321,Elbert Mack,elbert mack,CB,FA,00-0025902,NA,9211,NA,NA,81d16b24-6178-405a-809c-0fb8146475b7,elbertmack/2507359,11706,NA,NA,1616767,5838,5027,NA,NA,9064,324436,NA,NA,1986-07-14,36.8,2008,NA,NA,NA,NA,NA,70,175,Troy,2023
9325,Jo-Lonn Dunbar,jo-lonn dunbar,LB,FA,00-0025838,NA,NA,NA,106,569c6923-6d97-4104-87c6-b99cc8212154,jo-lonndunbar/224,11693,9111,5582,1616289,5746,5038,NA,NA,9111,216252,2779,NA,1985-03-13,38.1,2008,NA,NA,NA,NA,NA,72,235,Boston College,2023
9328,Eric Foster,eric foster,DT,FA,00-0025991,NA,NA,NA,NA,133cfd82-bd1c-4fe9-a1a4-8f25f52fafa9,ericfoster/4247,11631,NA,NA,436582,5910,5022,NA,NA,9058,216371,NA,NA,1985-04-05,38,2008,NA,NA,NA,NA,NA,74,265,Rutgers,2023
9331,Jordan Senn,jordan senn,LB,FA,00-0025995,NA,NA,NA,NA,5f05e476-a01a-4240-867b-75c49bbbbe42,jordansenn/2507398,11588,NA,5771,1616803,6281,5021,NA,NA,9059,232510,NA,NA,1984-06-11,38.8,2008,NA,NA,NA,NA,JordanSenn57,71,225,Portland State,2023
9332,Husain Abdullah,husain abdullah,S,FA,00-0025940,NA,NA,NA,257,1c4cf2d1-5bcf-457a-9f5b-34e4949edfcd,husainabdullah/729,11910,9063,NA,405198,6297,5026,NA,NA,9063,214423,6411,NA,1985-07-27,37.7,2008,NA,NA,NA,NA,HAbdullah39,72,204,Washington State,2023
9333,Michael Bumpus,michael bumpus,WR,FA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616842,5912,5040,NA,NA,9091,0,NA,NA,1985-12-13,37.3,2008,NA,NA,NA,NA,michaelbumpus5,71,194,Washington State,2023
9334,Maurice Leggett,maurice leggett,CB,KCC,00-0026089,NA,NA,NA,NA,NA,NA,11763,NA,NA,1616761,7034,5016,NA,NA,9052,451332,NA,NA,1986-10-02,36.5,2008,NA,NA,NA,NA,almighty31,71,188,Valdosta State,2023
9335,Gary Guyton,gary guyton,LB,FA,NA,NA,NA,NA,NA,bd2376bf-500e-4cac-a256-11b5448ce7c2,garyguyton/1722,11755,NA,5565,502623,5739,5012,NA,NA,9049,266918,NA,NA,1985-11-14,37.4,2008,NA,NA,NA,NA,GaryGuyton59,75,250,Georgia Tech,2023
9336,Jameel McClain,jameel mcclain,LB,FA,00-0026407,NA,NA,NA,101,94668ecc-58d9-4f95-bd55-4cab53670c8c,jameelmcclain/1734,11841,9068,5946,416254,6254,5031,NA,NA,9068,225061,2677,NA,1985-07-25,37.7,2008,NA,NA,NA,NA,JameelMcClain,73,245,Syracuse,2023
9341,Olaniyi Sobomehin,olaniyi sobomehin,RB,FA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1618440,5925,5043,NA,NA,9179,0,NA,NA,1984-10-11,38.5,2008,NA,NA,NA,NA,NA,73,230,Portland State,2023
9342,Weston Dacus,weston dacus,LB,KCC,00-0026450,NA,NA,NA,NA,NA,NA,11864,NA,NA,1619069,5924,5044,NA,NA,9102,0,NA,NA,1985-09-19,37.6,2008,NA,NA,NA,NA,NA,73,232,Arkansas,2023
9345,Danny Lansanah,danny lansanah,LB,FA,00-0026028,NA,NA,NA,109,e97d7bc9-0906-404c-8090-98ea7b75bbee,dannylansanah/4267,11762,9136,NA,436019,9160,5045,NA,NA,9136,231659,2957,NA,1985-08-28,37.6,2008,NA,NA,NA,NA,NA,73,235,Connecticut,2023
9348,Joey Haynos,joey haynos,TE,FA,00-0026026,NA,NA,NA,NA,NA,NA,11635,NA,NA,502710,5921,5042,NA,NA,9129,246674,NA,NA,1984-08-28,38.6,2008,NA,NA,NA,NA,NA,80,270,Maryland,2023
9352,Chad Simpson,chad simpson,RB,FA,00-0025997,NA,NA,NA,NA,NA,NA,11654,NA,NA,1616805,5671,5047,NA,NA,9167,267384,NA,NA,1985-08-22,37.6,2008,NA,NA,NA,NA,NA,69,216,Morgan State,2023
9356,Clifton Smith,clifton smith,RB,FA,00-0026113,NA,NA,NA,NA,NA,NA,11816,NA,5897,1616884,5844,5051,NA,NA,9168,226591,NA,NA,1985-07-04,37.8,2008,NA,NA,NA,NA,NA,69,190,Fresno State,2023
9360,Garrett Hartley,garrett hartley,PK,FA,00-0025824,NA,NA,NA,11,83f8a30f-829f-4928-9816-7497ce6339c7,garretthartley/4381,11543,9222,NA,1615897,5821,5053,NA,NA,9222,267439,418,NA,1986-05-16,36.9,2008,NA,NA,NA,NA,GHartley5,69,200,Oklahoma,2023
9361,Josh Bell,josh bell,CB,GBP,NA,NA,NA,NA,NA,NA,NA,11615,NA,NA,1616834,7003,5052,NA,NA,9202,214457,NA,NA,1985-01-08,38.3,2008,NA,NA,NA,NA,NA,71,177,Baylor,2023
9367,Wallace Gilberry,wallace gilberry,DE,FA,00-0026105,NA,NA,NA,281,9e71b73a-c580-4d81-9b54-dcb7ec22a01f,wallacegilberry/1332,11809,9123,NA,431159,5728,5058,NA,NA,9123,225175,7121,NA,1984-12-05,38.4,2008,NA,NA,NA,NA,Gilberry92,74,265,Alabama,2023
9374,Jamar Adams,jamar adams,S,FA,00-0025889,NA,NA,NA,NA,NA,NA,11911,NA,NA,517269,5767,5061,NA,NA,9075,264840,NA,NA,1985-11-29,37.4,2008,NA,NA,NA,NA,NA,74,215,Michigan,2023
9378,Roy Lewis,roy lewis,CB,FA,00-0025848,NA,NA,NA,NA,48b67659-a528-4efd-9a6f-9afb5d3368a6,roylewis/2507335,11557,NA,NA,1616294,7135,5062,NA,NA,9138,227729,NA,NA,1985-05-19,37.9,2008,NA,NA,NA,NA,RoyLew34,70,190,Washington,2023
9389,Darius Reynaud,darius reynaud,RB,FA,00-0025951,NA,9152,NA,NA,9fc81b73-dfe6-41ed-b713-045bea4724ad,NA,11933,NA,5662,502506,5705,5068,NA,NA,9161,262833,NA,NA,1986-12-29,36.3,2008,NA,NA,NA,NA,dreynaud27,69,208,West Virginia,2023
9392,Jesse Nading,jesse nading,LB,FA,00-0026417,NA,NA,NA,NA,3764a922-d522-43e3-bebf-501f1485d11b,NA,11830,NA,5942,1618673,7106,5065,NA,NA,9151,231469,NA,NA,1985-07-03,37.8,2008,NA,NA,NA,NA,jessenading,77,257,Colorado State,2023
9395,Titus Brown,titus brown,LB,FA,00-0026001,NA,NA,NA,NA,59d60848-79c2-497b-850b-bb4cbbac36c9,titusbrown/1685,11685,NA,NA,1616697,7092,5070,NA,NA,9089,267323,NA,NA,1986-03-27,37,2008,NA,NA,NA,NA,GoHam59,75,250,Mississippi State,2023
9396,Jed Collins,jed collins,RB,FA,00-0026072,NA,NA,NA,1015,67f976f5-1f14-4f5f-a5f1-917cf6c3b807,jedcollins/4231,11517,NA,NA,1616845,5943,5071,NA,NA,9098,272731,13661,NA,1986-03-03,37.1,2008,NA,NA,NA,NA,JedCollins45,73,252,Washington State,2023
9397,Jonathan Stupar,jonathan stupar,TE,FA,00-0025864,NA,NA,NA,NA,NA,NA,11784,NA,NA,1616312,5840,5073,NA,NA,9171,215707,NA,NA,1984-07-24,38.7,2008,NA,NA,NA,NA,NA,75,254,Virginia,2023
9402,James Johnson,james johnson,RB,FA,NA,NA,NA,NA,NA,NA,NA,11760,NA,NA,1616752,5903,5000,NA,NA,9034,335915,NA,NA,1984-09-06,38.6,2008,NA,NA,NA,NA,NA,71,197,Kansas State,2023
9404,Leger Douzable,leger douzable,DE,FA,00-0025942,NA,10682,NA,711,f9fd70c0-a2ee-41da-aa51-1c426c058fa5,legerdouzable/2507373,11920,9110,NA,1616721,7053,5075,NA,NA,9110,248230,12207,NA,1986-05-31,36.9,2008,NA,NA,NA,NA,LegerDouzable,76,284,Central Florida,2023
9413,Darnell Jenkins,darnell jenkins,WR,FA,NA,NA,NA,NA,NA,NA,NA,11827,NA,NA,413722,5948,5084,NA,NA,9134,216410,NA,NA,1982-12-31,40.3,2008,NA,NA,NA,NA,NA,70,191,Miami,2023
9415,Louis Rankin,louis rankin,RB,FA,00-0025841,NA,NA,NA,NA,NA,NA,11575,NA,NA,1616301,5945,5082,NA,NA,9155,214378,NA,NA,1985-05-04,37.9,2008,NA,NA,NA,NA,NA,73,207,Washington,2023
9416,David Roach,david roach,S,FA,00-0026126,NA,NA,NA,NA,NA,NA,11581,NA,NA,419614,5768,5085,NA,NA,9183,231280,NA,NA,1985-08-09,37.7,2008,NA,NA,NA,NA,NA,74,215,TCU,2023
9481,Mike Dragosavich,mike dragosavich,PN,FA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5144,NA,NA,9263,0,NA,NA,1985-05-10,37.9,2008,NA,NA,NA,NA,NA,77,215,North Dakota State,2023
9692,Eric Wilbur,eric wilbur,PN,FA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5477,NA,NA,9523,0,NA,NA,1984-12-24,38.3,2008,NA,NA,NA,NA,NA,74,200,Florida,2023
9703,Lynell Hamilton,lynell hamilton,RB,FA,00-0026121,NA,NA,NA,NA,NA,NA,11698,NA,NA,1616855,5953,5098,NA,NA,9126,227175,NA,NA,1985-08-05,37.7,2008,NA,NA,NA,NA,LynellHamilton,72,235,San Diego State,2023
9707,Maurice Purify,maurice purify,WR,FA,NA,NA,NA,NA,NA,NA,NA,11831,NA,NA,1123584,5834,5109,NA,NA,9154,333294,NA,NA,1986-01-17,37.2,2008,NA,NA,NA,NA,NA,75,222,Nebraska,2023
9709,Jake Allen,jake allen,WR,FA,NA,NA,NA,NA,NA,NA,NA,11734,NA,5761,1616685,6314,5107,NA,NA,9076,399733,NA,NA,1985-01-18,38.2,2008,NA,NA,NA,NA,lrgkid85,76,196,Mississippi College,2023
9711,Albert Young,albert young,RB,FA,00-0025955,NA,NA,NA,NA,NA,NA,11940,NA,5829,1616820,5804,5491,NA,NA,9177,215787,NA,NA,1985-02-25,38.1,2008,NA,NA,NA,NA,adotyoung,70,209,Iowa,2023
9717,Nate Hughes,nate hughes,WR,JAC,NA,NA,NA,NA,NA,NA,NA,11798,NA,NA,1616858,5950,5090,NA,NA,9220,231331,NA,NA,1985-01-18,38.2,2008,NA,NA,NA,NA,skato16,74,195,Alcorn State,2023
9719,Matthew Mulligan,matthew mulligan,TE,DET,00-0026008,NA,NA,NA,469,1789597d-7344-4afb-bb7d-0d0124b5810a,matthewmulligan/2507405,11708,9149,NA,1616777,6269,5495,NA,NA,9149,325844,9671,NA,1985-01-18,38.2,2008,NA,NA,NA,NA,NA,76,267,Maine,2023
9723,Ogemdi Nwagbuo,ogemdi nwagbuo,DT,CIN,00-0025857,NA,NA,NA,NA,78719722-936a-4409-b29d-56cdb1b2851a,ogemdinwagbuo/4297,11709,NA,NA,1616298,7419,5228,NA,NA,9243,323601,NA,NA,1985-12-24,37.3,2008,NA,NA,NA,NA,NA,77,312,Michigan State,2023
9736,Matt Lawrence,matt lawrence,RB,BAL,NA,NA,NA,NA,NA,3ef3746f-90be-4f5d-aab7-dbd072702af2,mattlawrence/2507461,11801,NA,NA,1616909,6257,5259,NA,NA,9205,231660,NA,NA,1985-05-05,37.9,2008,NA,NA,NA,NA,NA,73,209,Massachusetts,2023
9740,Ropati Pitoitua,ropati pitoitua,DE,FA,00-0026016,NA,NA,NA,349,79bc1080-02f9-4e7d-b6e4-55187694e41e,ropatipitoitua/2507408,11778,9153,5801,1616784,7634,5149,NA,NA,9153,214433,8410,NA,1985-04-06,38,2008,NA,NA,NA,NA,NA,80,298,Washington State,2023
